0164,   1.39 ,   -4.02,   2.74 ,   0.24 
0165,   -3.44,   2.33 ,   0.81 ,   0.34 
0166,   -0.29,   -0.58,   0.62 ,   0.41 
0167,   -2.74,   3.88 ,   -0.48,   0.08 
0168,   -1.11,   2.84 ,   -1.94,   0.89 
0169,   -1.21,   3.52 ,   -2.73,   0.9  
0170,   0.81 ,   -4.27,   3.44 ,   0.03 
0171,   -2.25,   3.51 ,   -0.39,   0.09 
0172,   0.76 ,   -1.37,   0.3  ,   0.95 
0173,   1.94 ,   -3.53,   1.72 ,   0.35 
0174,   -1.67,   1.26 ,   0.8  ,   0.08 
0175,   -3.03,   2.94 ,   0.52 ,   0.01 
0176,   2.64 ,   -2.29,   -0.93,   0.91 
0177,   -1.83,   3.45 ,   -1.69,   0.77 
0178,   1.5  ,   -3.84,   2.24 ,   0.27 
0179,   3.78 ,   -4.62,   1.09 ,   0.69 
0180,   0.36 ,   0.88 ,   -1.67,   0.82 
0181,   -1.21,   2.14 ,   -1.2 ,   0.46 
0182,   -1.17,   2.35 ,   -1.07,   0.34 
0183,   1.31 ,   -0.94,   -0.76,   0.76 
0184,   2.22 ,   -3.48,   0.48 ,   0.92 
0185,   2.56 ,   -4.65,   2.17 ,   0.67 
0186,   2.14 ,   -2.0 ,   -0.03,   0.89 
0187,   2.76 ,   -4.82,   1.86 ,   0.39 
0188,   -3.15,   3.54 ,   -0.39,   0.1  
0189,   1.37 ,   -0.53,   -0.54,   0.6  
0190,   -0.14,   3.13 ,   -2.58,   0.57 
0191,   -2.93,   3.28 ,   -0.26,   0.26 
0192,   1.94 ,   -1.93,   -0.35,   0.63 
0193,   0.86 ,   -0.93,   0.68 ,   0.14 
0194,   -3.14,   4.76 ,   -1.09,   0.39 
0195,   2.3  ,   -4.72,   2.58 ,   0.04 
0196,   -2.77,   4.57 ,   -1.8 ,   0.82 
0197,   1.78 ,   -1.78,   -0.46,   0.77 
0198,   -1.04,   -0.34,   1.37 ,   0.38 
0199,   -2.94,   4.58 ,   -1.85,   0.37 
